id,name,status,updated_date,species,frames_with_fish,number_of_tracks,time_of_day,train_set
898210,Santuit_2024-04-26_10-10-47_419.mp4,completed,2024-09-17T18:40:39.843539Z,River Herring,29,2,day,test
898211,Santuit_2024-04-26_10-06-25_632.mp4,completed,2024-09-17T18:14:25.731158Z,River Herring,5,1,day,train
898212,Santuit_2024-04-26_10-03-56_754.mp4,completed,2024-09-19T13:53:31.221161Z,River Herring,5,1,day,train
898213,Santuit_2024-04-25_09-53-45_342.mp4,completed,2024-09-19T14:11:16.670276Z,River Herring,107,23,day,val
898214,Santuit_2024-04-25_09-53-42_339.mp4,completed,2024-09-19T14:26:06.026252Z,River Herring,18,5,day,train
898215,Santuit_2024-04-25_09-51-12_797.mp4,completed,2024-09-19T14:31:00.690126Z,River Herring,36,5,day,train
898216,Santuit_2024-04-25_09-44-25_210.mp4,completed,2024-09-19T14:39:46.613103Z,River Herring,67,9,day,train
898217,Santuit_2024-04-25_09-39-22_523.mp4,completed,2024-09-19T14:43:46.554343Z,River Herring,31,3,day,train
898219,Santuit_2024-04-25_09-37-50_235.mp4,completed,2024-09-19T14:47:47.875217Z,River Herring,31,4,day,train
898220,Santuit_2024-04-25_09-19-01_898.mp4,completed,2024-09-19T15:00:12.610498Z,River Herring,78,18,day,train
898221,Santuit_2024-04-25_09-18-45_015.mp4,completed,2024-09-19T15:08:17.434123Z,River Herring,53,5,day,train
898222,Santuit_2024-04-25_09-18-34_272.mp4,completed,2024-09-19T15:13:23.643154Z,River Herring,39,2,day,test
898230,Santuit_2024-04-25_09-09-32_024.mp4,completed,2024-09-25T17:27:56.481019Z,River Herring,43,5,day,train
898231,Santuit_2024-04-25_09-05-57_020.mp4,completed,2024-09-25T18:02:56.968035Z,River Herring,27,2,day,train
898232,Santuit_2024-04-25_09-02-58_851.mp4,completed,2024-09-25T18:06:13.469199Z,River Herring,37,4,day,val
898233,Santuit_2024-04-25_09-02-16_611.mp4,completed,2024-09-25T18:08:36.772322Z,River Herring,18,2,day,train
898234,Santuit_2024-04-25_09-01-22_360.mp4,completed,2024-09-25T18:24:59.124799Z,River Herring,48,4,day,train
898235,Santuit_2024-04-25_09-00-55_000.mp4,completed,2024-09-25T18:27:25.616671Z,River Herring,31,2,day,train
898236,Santuit_2024-04-24_09-57-28_814.mp4,completed,2024-09-25T18:45:25.364377Z,River Herring,90,16,day,train
898237,Santuit_2024-04-24_09-55-20_958.mp4,completed,2024-09-26T00:54:42.270682Z,River Herring,85,11,day,train
898238,Santuit_2024-04-24_09-50-33_949.mp4,completed,2024-09-26T14:14:03.278095Z,River Herring,60,13,day,train
898239,Santuit_2024-04-24_09-44-47_684.mp4,completed,2024-09-26T14:19:22.527310Z,River Herring,52,3,day,train
898240,Santuit_2024-04-24_09-42-32_621.mp4,completed,2024-09-25T14:59:25.924297Z,River Herring,78,8,day,test
898241,Santuit_2024-04-24_09-30-31_663.mp4,completed,2024-09-25T15:02:44.538742Z,River Herring,32,4,day,train
898242,Santuit_2024-04-24_09-27-37_029.mp4,completed,2024-09-25T15:05:49.610772Z,River Herring,26,4,day,train
898243,Santuit_2024-04-24_09-25-08_553.mp4,completed,2024-09-25T15:22:08.180857Z,River Herring,40,8,day,val
898244,Santuit_2024-04-24_09-25-00_546.mp4,completed,2024-09-25T15:24:59.509955Z,River Herring,35,3,day,test
898245,Santuit_2024-04-24_09-12-53_449.mp4,completed,2024-09-25T15:28:33.625069Z,River Herring,30,3,day,val
898246,Santuit_2024-04-24_09-04-12_015.mp4,completed,2024-09-25T15:40:33.503697Z,River Herring,49,4,day,train
898248,Santuit_2024-04-24_09-02-25_713.mp4,completed,2024-09-25T15:50:03.008143Z,River Herring,34,2,day,train
898249,Santuit_2024-04-24_09-00-55_026.mp4,completed,2024-09-25T15:52:05.457373Z,River Herring,16,2,day,train
898250,Santuit_2024-04-24_09-00-44_950.mp4,completed,2024-09-25T15:59:05.468305Z,River Herring,80,4,day,train
898253,Santuit_2024-04-24_09-00-09_449.mp4,completed,2024-09-25T14:36:09.218196Z,"Unknown Fish, River Herring",77,8,day,train
898255,Santuit_2024-04-23_09-24-16_654.mp4,completed,2024-09-25T14:37:34.342740Z,Unknown Fish,6,1,day,train
898258,Santuit_2024-04-23_09-24-02_174.mp4,completed,2024-09-25T14:39:38.041738Z,Unknown Fish,16,1,day,train
898262,Santuit_2024-04-23_09-23-26_941.mp4,completed,2024-09-25T14:41:30.813616Z,"Unknown Fish, River Herring",15,2,day,train
898265,Santuit_2024-04-23_09-12-17_643.mp4,completed,2024-09-25T14:44:10.052036Z,Unknown Fish,31,1,day,train
898268,Santuit_2024-04-22_09-12-37_756.mp4,completed,2024-09-25T14:45:10.992356Z,River Herring,4,1,day,test
898270,Santuit_2024-04-22_09-10-18_472.mp4,completed,2024-09-25T14:46:28.990375Z,River Herring,8,1,day,train
898272,Santuit_2024-04-22_09-07-55_652.mp4,completed,2024-09-25T14:48:08.677293Z,River Herring,17,1,day,train
898273,Santuit_2024-04-22_09-07-18_598.mp4,completed,2024-09-25T14:49:24.837235Z,River Herring,9,1,day,train
898274,Santuit_2024-04-22_09-06-47_692.mp4,completed,2024-09-25T14:50:52.949210Z,River Herring,8,1,day,train
898275,Santuit_2024-04-22_09-06-13_074.mp4,completed,2024-09-25T13:03:45.807720Z,River Herring,15,1,day,train
898277,Santuit_2024-04-22_09-05-20_480.mp4,completed,2024-09-25T13:01:50.895821Z,River Herring,12,1,day,train
898278,Santuit_2024-04-22_09-03-30_654.mp4,completed,2024-09-25T13:00:12.771567Z,River Herring,7,1,day,test
898279,Santuit_2024-04-21_09-51-05_688.mp4,completed,2024-09-25T12:58:48.849901Z,River Herring,28,1,day,train
848508,Santuit_2024-04-18_07-39-35_340.mp4,completed,2024-11-06T15:17:50.240866Z,River Herring,71,7,day,train
898153,Santuit_2024-05-02_09-00-01_777.mp4,completed,2024-11-06T15:17:50.240866Z,River Herring,48,4,day,train
898155,Santuit_2024-04-30_09-41-05_879.mp4,completed,2024-11-06T15:17:50.240866Z,River Herring,21,2,day,train
898156,Santuit_2024-04-30_09-34-09_146.mp4,completed,2024-11-06T15:17:50.240866Z,River Herring,45,18,day,train
898157,Santuit_2024-04-30_09-29-12_329.mp4,completed,2024-11-06T15:17:50.240866Z,River Herring,50,15,day,train
898158,Santuit_2024-04-30_09-28-30_222.mp4,completed,2024-11-06T15:17:50.240866Z,River Herring,75,10,day,train
898161,Santuit_2024-04-30_09-13-43_239.mp4,completed,2024-11-06T15:17:50.240866Z,River Herring,36,3,day,test
898162,Santuit_2024-04-30_09-08-27_136.mp4,completed,2024-11-06T15:17:50.240866Z,River Herring,48,8,day,val
898164,Santuit_2024-04-30_09-02-42_272.mp4,completed,2024-11-06T15:17:50.240866Z,River Herring,84,19,day,train
898166,Santuit_2024-04-30_09-01-19_393.mp4,completed,2024-11-06T15:17:50.240866Z,River Herring,45,8,day,train
898168,Santuit_2024-04-29_10-48-01_298.mp4,completed,2024-11-06T15:17:50.240866Z,River Herring,39,4,day,test
898169,Santuit_2024-04-29_10-41-19_373.mp4,completed,2024-11-06T15:17:50.240866Z,River Herring,85,10,day,train
898175,Santuit_2024-04-29_10-17-51_070.mp4,completed,2024-11-06T15:17:50.240866Z,River Herring,38,5,day,train
898176,Santuit_2024-04-29_10-15-26_063.mp4,completed,2024-11-06T15:17:50.240866Z,River Herring,52,7,day,train
898177,Santuit_2024-04-29_10-11-16_220.mp4,completed,2024-11-06T15:17:50.240866Z,River Herring,89,10,day,test
898178,Santuit_2024-04-29_10-10-46_791.mp4,completed,2024-11-06T15:17:50.240866Z,River Herring,61,4,day,train
898180,Santuit_2024-04-29_10-08-39_134.mp4,completed,2024-11-06T15:17:50.240866Z,River Herring,47,8,day,train
898181,Santuit_2024-04-29_10-07-58_895.mp4,completed,2024-11-06T15:17:50.240866Z,River Herring,64,7,day,train
898223,Santuit_2024-04-25_09-18-26_198.mp4,completed,2024-11-06T15:17:50.240866Z,River Herring,27,3,day,train
898224,Santuit_2024-04-25_09-17-50_430.mp4,completed,2024-11-06T15:17:50.240866Z,River Herring,57,7,day,val
898225,Santuit_2024-04-25_09-17-00_650.mp4,completed,2024-11-06T15:17:50.240866Z,River Herring,35,3,day,train
898226,Santuit_2024-04-25_09-12-39_402.mp4,completed,2024-11-06T15:17:50.240866Z,River Herring,64,17,day,train
898227,Santuit_2024-04-25_09-10-44_026.mp4,completed,2024-11-06T15:17:50.240866Z,River Herring,70,10,day,train
898228,Santuit_2024-04-25_09-10-10_327.mp4,completed,2024-11-06T15:17:50.240866Z,River Herring,77,10,day,train
